timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s_cpu,masterk8s_mem,worker11_cpu,worker11_mem,worker12_cpu,worker12_mem,worker13_cpu,worker13_mem,worker14_cpu,worker14_mem
331,-0.41500002,-0.7,-1.1028045,0.0283,14.0,48.2,0.0,110.0,1687.0,322.0,1.0,162.13094,30.0,80,16,11,10,11,10,8,10,8,12
332,-0.41000003,-0.7,-1.1143101,0.0282,14.0,53.057144,0.0,118.0,1857.0,322.0,1.0,163.4886,90.0,81,16,11,10,12,10,11,10,9,12
333,-0.39499995,-0.7,-1.0879502,0.0279,14.0,48.17143,0.0,128.0,1686.0,322.0,1.0,160.37813,90.0,80,16,11,10,9,10,10,10,10,12
334,-0.42000002,-0.7,-1.1204321,0.0284,14.0,50.714287,0.0,130.0,1775.0,323.0,1.0,164.211,70.0,80,16,12,10,11,10,10,10,8,12
335,-0.44499996,-0.7,-1.1163243,0.0289,14.0,51.857143,0.0,82.0,1815.0,322.0,1.0,163.72627,90.0,79,16,11,10,14,10,11,10,8,12
336,-0.40500003,-0.7,-1.1104763,0.0281,14.0,48.74286,0.0,88.0,1706.0,322.0,1.0,163.0362,10.0,81,16,12,11,10,10,11,10,11,12
337,-0.41500002,-0.7,-1.0978293,0.0283,14.0,48.685715,0.0,132.0,1704.0,322.0,1.0,161.54387,30.0,80,16,11,11,11,10,10,10,9,12
338,-0.38999996,-0.7,-1.095613,0.0278,14.0,49.6,0.0,124.0,1736.0,322.0,1.0,161.28233,30.0,80,16,10,10,14,10,11,10,9,12
339,-0.39499995,-0.7,-1.1007485,0.0279,14.0,47.885715,0.0,113.0,1676.0,324.0,1.0,161.88832,70.0,83,16,11,10,10,10,11,10,11,12
340,1.0,-0.7,-1.105657,0.015,14.0,49.057144,0.0,25.0,1717.0,322.0,1.0,162.46753,10.0,78,16,11,10,11,10,10,10,8,12
341,-0.41000003,-0.7,-1.1079865,0.0282,14.0,47.885715,0.0,59.0,1676.0,324.0,1.0,162.7424,30.0,80,16,11,10,14,10,11,10,8,12
342,-0.41500002,-0.7,-1.1015316,0.0283,14.0,47.885715,0.0,95.0,1676.0,323.0,1.0,161.98073,70.0,81,16,11,10,9,10,11,10,11,12
343,-0.43999997,-0.7,-1.0997723,0.0288,14.0,46.485714,0.0,133.0,1627.0,322.0,1.0,161.77313,10.0,79,16,12,10,9,10,10,10,8,12
344,-0.425,-0.7,-1.111413,0.0285,14.0,48.685715,0.0,124.0,1704.0,323.0,1.0,163.14673,90.0,79,16,10,10,12,10,11,10,7,12
345,-0.40000004,-0.7,-1.0864571,0.028,14.0,45.914288,0.0,108.0,1607.0,322.0,1.0,160.20193,70.0,83,16,10,11,8,10,10,10,10,12
346,1.0,-0.7,-1.0818051,0.0162,14.0,44.485714,0.0,28.0,1557.0,322.0,1.0,159.653,30.0,78,16,11,10,11,10,9,10,8,12
347,-0.41500002,-0.7,-1.1073079,0.0283,14.0,48.342857,0.0,106.0,1692.0,322.0,1.0,162.66234,30.0,76,16,10,10,11,10,10,10,7,12
348,-0.40500003,-0.7,-1.0984023,0.0281,14.0,45.514286,0.0,61.0,1593.0,323.0,1.0,161.61147,30.0,83,16,11,10,10,10,10,10,9,12
349,-0.41500002,-0.7,-1.0942289,0.0283,14.0,46.2,0.0,110.0,1617.0,322.0,1.0,161.119,50.0,82,16,11,10,10,10,10,10,8,12
350,-0.40500003,-0.7,-1.0830413,0.0281,14.0,46.37143,0.0,135.0,1623.0,322.0,1.0,159.79887,90.0,75,16,9,10,11,10,10,10,7,12
351,-0.41500002,-0.7,-1.0998651,0.0283,14.0,47.17143,0.0,188.0,1651.0,322.0,1.0,161.78407,50.0,81,16,11,10,10,10,11,10,10,12
352,-0.43999997,-0.7,-1.1035701,0.0288,14.0,46.285713,0.0,107.0,1620.0,322.0,1.0,162.22127,70.0,83,16,11,10,11,10,10,10,10,12
353,-0.39499995,-0.7,-1.091339,0.0279,14.0,45.62857,0.0,80.0,1597.0,322.0,1.0,160.778,90.0,77,16,10,11,11,10,10,10,7,12
354,1.0,-0.7,-1.0789622,0.0159,14.0,46.657143,0.0,27.0,1633.0,322.0,1.0,159.31754,70.0,76,16,12,10,10,10,11,10,9,12
355,-0.425,-0.7,-1.1045581,0.0285,14.0,48.085712,0.0,90.0,1683.0,322.0,1.0,162.33786,90.0,83,16,11,10,10,10,10,10,9,12
356,-0.40500003,-0.7,-1.1008939,0.0281,14.0,47.2,0.0,54.0,1652.0,323.0,1.0,161.90547,30.0,80,16,10,10,10,10,10,10,7,12
357,1.0,-0.7,-1.0901352,0.0101,14.0,47.42857,0.0,16.0,1660.0,322.0,1.0,160.63596,10.0,68,16,11,10,10,10,10,10,9,12
358,1.0,-0.7,-1.0830805,0.0084,14.0,47.085712,0.0,13.0,1648.0,322.0,1.0,159.8035,10.0,66,16,10,10,10,10,9,10,10,12
359,1.0,-0.7,-1.1229677,0.0075,14.0,45.085712,0.0,11.0,1578.0,322.0,1.0,164.5102,90.0,55,16,11,11,11,10,11,10,8,12
360,1.0,-0.7,-1.101269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,72,16,11,11,9,10,10,10,9,12
361,-4.29,-0.2,-0.7888476,0.1058,4.0,193.1,0.0,37.0,1931.0,89.0,1.0,125.08402,30.0,7,16,14,10,9,10,1,9,15,12
362,1.0,-0.75,-0.97931683,0.0055,15.0,42.213333,0.0,4.0,1583.0,320.0,1.0,147.55939,10.0,17,16,9,10,10,10,10,10,11,12
363,-0.05999997,-0.75,-1.0001588,0.0212,15.0,38.266666,0.0,39.0,1435.0,323.0,1.0,150.01874,30.0,84,16,10,10,9,10,9,10,9,12
364,-0.205,-0.95,-0.96685934,0.0241,19.0,27.621052,0.0,128.0,1312.0,412.0,1.0,146.0894,90.0,86,16,10,10,7,10,10,10,11,12
365,-0.114999965,-0.95,-1.0195328,0.0223,19.0,29.263159,0.0,61.0,1390.0,415.0,1.0,152.30487,50.0,81,16,10,10,7,10,10,10,13,12
366,1.0,-0.95,-0.9784728,0.0081,19.0,24.231579,0.0,16.0,1151.0,414.0,1.0,147.4598,90.0,86,16,7,10,7,10,9,10,9,12
367,1.0,-0.95,-1.0047101,0.0069,19.0,23.43158,0.0,12.0,1113.0,415.0,1.0,150.55579,10.0,65,16,10,11,6,10,9,10,9,12
368,1.0,-0.95,-1.027934,0.0103,19.0,23.852633,0.0,21.0,1133.0,415.0,1.0,153.2962,10.0,86,16,8,11,6,10,9,10,9,12
369,1.0,-0.95,-1.035278,0.0108,19.0,26.31579,0.0,22.0,1250.0,415.0,1.0,154.1628,30.0,87,16,6,11,6,10,8,10,8,12
370,-0.095,-0.95,-1.0355576,0.0219,19.0,23.810526,0.0,118.0,1131.0,417.0,1.0,154.1958,10.0,90,16,7,10,6,10,7,10,8,12
371,-0.05999997,-0.95,-1.0238689,0.0212,19.0,23.221052,0.0,59.0,1103.0,419.0,1.0,152.81653,90.0,90,16,7,10,5,10,8,10,8,12
372,-0.099999994,-0.95,-1.0721751,0.022,19.0,25.894737,0.0,56.0,1230.0,418.0,1.0,158.51666,50.0,90,16,5,10,6,10,7,10,8,12
373,-0.095,-0.95,-1.0937304,0.0219,19.0,29.368422,0.0,104.0,1395.0,418.0,1.0,161.0602,10.0,90,16,7,10,5,10,7,10,9,12
374,1.0,-0.95,-1.0060362,0.0078,19.0,23.43158,0.0,16.0,1113.0,418.0,1.0,150.71227,30.0,87,16,6,11,6,10,6,10,8,12
375,1.0,-0.95,-1.0123994,0.0063,19.0,27.052631,0.0,11.0,1285.0,418.0,1.0,151.46313,90.0,61,16,4,11,5,10,7,10,8,12
376,-0.054999977,-0.95,-1.0243186,0.0211,19.0,31.726316,0.0,75.0,1507.0,419.0,1.0,152.8696,90.0,91,16,8,11,6,10,7,10,9,12
377,-0.095,-0.95,-1.089144,0.0219,19.0,31.936842,0.0,118.0,1517.0,419.0,1.0,160.519,90.0,88,16,10,11,8,10,8,10,11,12
378,-0.10499998,-0.95,-1.0972656,0.0221,19.0,41.57895,0.0,116.0,1975.0,419.0,1.0,161.47734,90.0,88,16,9,10,7,10,12,10,11,12
379,1.0,-0.95,-1.0668491,0.0096,19.0,36.757896,0.0,20.0,1746.0,419.0,1.0,157.8882,70.0,85,16,12,11,7,10,14,10,11,12
380,-0.09000001,-0.95,-1.0828058,0.0218,19.0,41.894737,0.0,110.0,1990.0,419.0,1.0,159.77107,10.0,87,17,13,11,8,10,11,10,11,12
381,-0.06499996,-0.95,-1.0743169,0.0213,19.0,42.989475,0.0,123.0,2042.0,420.0,1.0,158.7694,30.0,87,16,11,11,8,10,14,10,13,12
382,1.0,-0.85,-1.138143,0.0127,17.0,45.747368,0.0,26.0,2173.0,420.0,1.0,166.30087,10.0,89,17,8,11,5,10,6,10,9,12
383,-0.21499999,-0.85,-1.1569616,0.0243,17.0,31.2,0.0,115.0,1326.0,375.0,1.0,168.52147,70.0,89,16,8,11,6,10,7,10,6,12
384,1.0,-0.85,-1.193287,0.0085,17.0,32.070587,0.0,15.0,1363.0,375.0,1.0,172.80786,50.0,80,16,9,11,5,10,7,10,8,12
385,-0.21999997,-0.85,-1.1863135,0.0244,17.0,36.0,0.0,60.0,1530.0,375.0,1.0,171.985,10.0,93,16,9,10,4,10,7,10,9,12
386,1.0,-0.85,-1.1798425,0.0076,17.0,39.64706,0.0,13.0,1685.0,375.0,1.0,171.2214,90.0,74,16,9,11,6,10,8,10,6,12
387,1.0,-0.85,-1.2931045,0.0054,17.0,39.317646,0.0,5.0,1671.0,375.0,1.0,184.58633,10.0,23,16,11,11,5,10,8,10,11,12
388,1.0,-0.85,-1.2769402,0.005,17.0,46.47059,0.0,5.0,1975.0,376.0,1.0,182.67894,30.0,22,16,12,11,9,10,10,10,16,12
389,1.0,-0.85,-1.2579062,0.0048,17.0,48.32941,0.0,4.0,2054.0,375.0,1.0,180.43294,30.0,15,16,14,11,12,10,11,10,17,12
390,1.0,-0.85,-1.269783,0.0048,17.0,43.905884,0.0,3.0,1866.0,376.0,1.0,181.8344,10.0,10,16,14,11,11,10,11,10,17,12
391,1.0,-0.85,-1.0845051,0.0104,17.0,43.388237,0.0,19.0,1844.0,375.0,1.0,159.9716,30.0,79,16,14,11,9,10,10,10,16,12
392,1.0,-0.85,-1.1625475,0.0045,17.0,34.35294,0.0,2.0,1460.0,375.0,1.0,169.1806,10.0,6,16,11,11,8,10,8,10,12,12
393,1.0,-0.85,-1.074739,0.0051,17.0,32.682354,0.0,5.0,1389.0,375.0,1.0,158.8192,30.0,24,16,11,11,8,10,8,10,12,12
394,1.0,-0.85,-1.239274,0.0048,17.0,33.364704,0.0,3.0,1418.0,375.0,1.0,178.23433,30.0,13,16,10,11,8,10,8,10,12,12
395,1.0,-0.85,-1.2294774,0.005,17.0,32.376472,0.0,4.0,1376.0,375.0,1.0,177.07834,10.0,18,16,9,11,9,10,8,10,9,12
396,1.0,-0.85,-1.1659718,0.0067,17.0,32.588234,0.0,10.0,1385.0,375.0,1.0,169.58467,50.0,52,16,10,11,7,10,8,10,10,12
397,1.0,-0.85,-1.1794187,0.0057,17.0,34.541176,0.0,7.0,1468.0,375.0,1.0,171.1714,30.0,36,16,10,11,8,10,7,10,13,12
398,1.0,-0.85,-1.2894915,0.0045,17.0,36.77647,0.0,2.0,1563.0,375.0,1.0,184.16,90.0,6,16,11,11,9,10,9,10,12,12
399,1.0,-0.85,-1.1009306,0.0106,17.0,39.882355,0.0,20.0,1695.0,375.0,1.0,161.9098,30.0,81,16,12,11,8,10,9,10,10,12
400,-0.2,-0.85,-1.0944593,0.024,17.0,38.964706,0.0,64.0,1656.0,376.0,1.0,161.1462,70.0,84,16,11,11,9,10,8,10,14,12
401,1.0,-0.85,-1.0547988,0.0092,17.0,36.77647,0.0,18.0,1563.0,375.0,1.0,156.46626,30.0,82,16,11,11,8,10,8,10,10,12
402,-0.19500002,-0.7,-1.0536203,0.0239,14.0,35.741177,0.0,99.0,1519.0,376.0,1.0,156.3272,50.0,84,16,9,10,8,10,9,10,9,12
403,-0.33999994,-0.7,-1.0456158,0.0268,14.0,48.62857,0.0,127.0,1702.0,309.0,1.0,155.38266,50.0,82,16,7,10,10,10,9,10,13,12
404,-0.35000002,-0.7,-1.0437567,0.027,14.0,46.114285,0.0,139.0,1614.0,310.0,1.0,155.1633,10.0,81,16,8,10,11,10,9,10,9,12
405,-0.40500003,-0.7,-1.1206152,0.0281,14.0,47.685715,0.0,130.0,1669.0,309.0,1.0,164.2326,70.0,82,16,7,10,10,10,10,10,11,12
406,-0.32999998,-0.7,-1.0497679,0.0266,14.0,45.62857,0.0,133.0,1597.0,311.0,1.0,155.8726,90.0,81,16,7,10,11,10,10,10,14,12
407,-0.375,-0.7,-1.0898101,0.0275,14.0,46.17143,0.0,123.0,1616.0,310.0,1.0,160.5976,70.0,80,16,7,10,11,10,10,10,10,12
408,-0.33499998,-0.7,-1.0613339,0.0267,14.0,45.57143,0.0,127.0,1595.0,311.0,1.0,157.2374,70.0,84,16,7,10,10,10,10,10,10,12
409,-0.37,-0.7,-1.0811571,0.0274,14.0,46.285713,0.0,132.0,1620.0,310.0,1.0,159.57654,70.0,77,16,7,10,11,10,10,10,13,12
410,-0.37,-0.7,-1.101356,0.0274,14.0,46.57143,0.0,130.0,1630.0,311.0,1.0,161.96,10.0,82,16,7,10,11,10,10,10,10,12
411,-0.38,-0.7,-1.0881723,0.0276,14.0,46.514286,0.0,146.0,1628.0,310.0,1.0,160.40433,90.0,84,16,7,10,10,10,10,10,11,12
412,-0.37,-0.7,-1.1029994,0.0274,14.0,48.514286,0.0,141.0,1698.0,311.0,1.0,162.15393,50.0,79,16,7,10,10,10,10,10,14,12
413,-0.425,-0.7,-1.137243,0.0285,14.0,47.885715,0.0,131.0,1676.0,310.0,1.0,166.19467,70.0,78,16,8,10,11,10,10,10,11,12
414,-0.42000002,-0.7,-1.1203406,0.0284,14.0,46.37143,0.0,131.0,1623.0,314.0,1.0,164.2002,10.0,79,16,9,10,9,10,11,10,12,12
415,-0.40500003,-0.7,-1.0908209,0.0281,14.0,46.771427,0.0,132.0,1637.0,313.0,1.0,160.71687,10.0,79,16,7,10,13,10,9,10,12,12
416,-0.40000004,-0.7,-1.1102687,0.028,14.0,48.228573,0.0,147.0,1688.0,313.0,1.0,163.0117,10.0,80,16,7,10,9,10,12,10,14,12
417,-0.425,-0.7,-1.1208028,0.0285,14.0,49.885715,0.0,166.0,1746.0,311.0,1.0,164.25473,10.0,80,16,8,10,9,10,11,10,13,12
418,-0.41000003,-0.7,-1.1148995,0.0282,14.0,50.57143,0.0,141.0,1770.0,312.0,1.0,163.55814,70.0,80,16,8,10,13,10,10,10,10,12
419,-0.42000002,-0.7,-1.1114508,0.0284,14.0,47.971428,0.0,159.0,1679.0,312.0,1.0,163.1512,10.0,79,16,7,10,10,10,12,10,13,12
420,-0.42000002,-0.7,-1.1194209,0.0284,14.0,47.685715,0.0,160.0,1669.0,315.0,1.0,164.09166,30.0,81,16,7,10,10,10,11,10,14,12
421,-0.40000004,-0.7,-1.0998825,0.028,14.0,47.657143,0.0,164.0,1668.0,314.0,1.0,161.78613,70.0,80,16,7,10,13,10,9,10,10,12
422,-0.41000003,-0.7,-1.0927503,0.0282,14.0,47.342857,0.0,138.0,1657.0,314.0,1.0,160.94453,50.0,79,16,8,10,10,10,11,10,11,12
423,-0.40000004,-0.7,-1.0926282,0.028,14.0,46.228573,0.0,150.0,1618.0,313.0,1.0,160.93013,90.0,82,16,7,10,9,10,12,10,12,12
424,-0.425,-0.7,-1.0998515,0.0285,14.0,47.085712,0.0,138.0,1648.0,317.0,1.0,161.78247,50.0,80,16,6,10,12,10,9,10,9,12
425,-0.41500002,-0.7,-1.1057633,0.0283,14.0,48.45714,0.0,145.0,1696.0,316.0,1.0,162.48007,50.0,80,16,8,10,10,10,11,10,11,12
426,-0.42000002,-0.7,-1.1181196,0.0284,14.0,48.2,0.0,131.0,1687.0,313.0,1.0,163.93811,70.0,81,16,7,10,9,10,10,10,14,12
427,-0.425,-0.7,-1.1076627,0.0285,14.0,50.8,0.0,128.0,1778.0,315.0,1.0,162.7042,70.0,80,16,7,10,12,10,11,10,9,12
428,-0.41000003,-0.7,-1.1134531,0.0282,14.0,51.485714,0.0,149.0,1802.0,314.0,1.0,163.38747,10.0,79,16,8,10,11,10,12,10,12,12
429,-0.41500002,-0.7,-1.1097894,0.0283,14.0,52.085712,0.0,128.0,1823.0,315.0,1.0,162.95514,50.0,80,16,9,10,9,10,12,10,14,12
430,-0.38999996,-0.7,-1.0997955,0.0278,14.0,53.45714,0.0,130.0,1871.0,316.0,1.0,161.77586,70.0,78,16,8,10,13,10,11,10,10,12
431,-0.40000004,-0.7,-1.0918345,0.028,14.0,52.114285,0.0,126.0,1824.0,314.0,1.0,160.83647,50.0,73,16,8,10,12,10,11,10,14,12
432,-0.41000003,-0.7,-1.0938339,0.0282,14.0,50.342857,0.0,123.0,1762.0,315.0,1.0,161.0724,70.0,80,16,8,10,9,10,11,10,16,12
433,-0.425,-0.7,-1.1045927,0.0285,14.0,52.685715,0.0,123.0,1844.0,314.0,1.0,162.34193,90.0,80,16,8,10,14,10,10,10,13,12
434,-0.41500002,-0.7,-1.1009808,0.0283,14.0,52.085712,0.0,125.0,1823.0,317.0,1.0,161.91573,90.0,74,16,8,10,13,10,11,10,12,12
435,-0.40000004,-0.7,-1.1029763,0.028,14.0,49.914288,0.0,133.0,1747.0,317.0,1.0,162.1512,90.0,80,16,8,10,11,10,11,10,15,12
436,-0.42000002,-0.7,-1.1108379,0.0284,14.0,51.228573,0.0,135.0,1793.0,315.0,1.0,163.07887,50.0,82,16,8,10,13,10,11,10,11,12
437,-0.39499995,-0.7,-1.0977361,0.0279,14.0,45.914288,0.0,136.0,1607.0,316.0,1.0,161.53287,30.0,77,16,8,10,12,10,11,10,11,12
438,-0.39499995,-0.7,-1.088243,0.0279,14.0,48.971428,0.0,131.0,1714.0,316.0,1.0,160.41267,50.0,80,16,8,10,9,10,11,10,14,12
439,-0.42999998,-0.7,-1.1086836,0.0286,14.0,46.2,0.0,140.0,1617.0,318.0,1.0,162.82466,90.0,86,17,7,10,11,10,10,10,9,12
440,-0.425,-0.7,-1.1220243,0.0285,14.0,48.74286,0.0,123.0,1706.0,317.0,1.0,164.39886,70.0,84,17,8,10,12,10,11,10,10,12
441,-0.42000002,-0.7,-1.1113757,0.0284,14.0,45.057144,0.0,83.0,1577.0,317.0,1.0,163.14233,50.0,79,16,8,10,8,10,11,10,13,12
442,-0.425,-0.7,-1.1141204,0.0285,14.0,46.17143,0.0,59.0,1616.0,318.0,1.0,163.4662,90.0,85,16,7,10,10,10,9,10,11,12
443,-0.42999998,-0.7,-1.1155155,0.0286,14.0,43.42857,0.0,135.0,1520.0,318.0,1.0,163.63083,10.0,86,16,7,10,10,10,10,10,9,12
444,-0.43999997,-0.7,-1.1160575,0.0288,14.0,45.2,0.0,128.0,1582.0,319.0,1.0,163.6948,70.0,79,16,8,10,10,10,10,10,13,12
445,-0.39499995,-0.7,-1.0808176,0.0279,14.0,44.57143,0.0,128.0,1560.0,318.0,1.0,159.53647,50.0,81,16,7,10,11,10,9,10,11,12
446,-0.42999998,-0.7,-1.0878481,0.0286,14.0,46.2,0.0,140.0,1617.0,318.0,1.0,160.36607,10.0,79,16,9,10,11,10,12,10,12,12
447,-0.40000004,-0.7,-1.081783,0.028,14.0,49.314285,0.0,125.0,1726.0,318.0,1.0,159.6504,10.0,80,16,7,10,13,10,10,10,13,12
448,-0.42000002,-0.7,-1.0816435,0.0284,14.0,47.942856,0.0,133.0,1678.0,320.0,1.0,159.63393,30.0,80,16,8,10,9,10,12,10,12,12
449,-0.40500003,-0.7,-1.0692853,0.0281,14.0,45.57143,0.0,128.0,1595.0,319.0,1.0,158.17566,90.0,79,16,9,10,8,10,11,10,12,12
450,-0.39499995,-0.7,-1.0787288,0.0279,14.0,46.685715,0.0,138.0,1634.0,320.0,1.0,159.29,30.0,80,16,6,10,12,10,8,10,13,12
451,-0.43499997,-0.7,-1.08207,0.0287,14.0,43.37143,0.0,155.0,1518.0,320.0,1.0,159.68427,90.0,86,16,6,10,9,10,9,10,11,12
452,-0.39499995,-0.7,-1.0543565,0.0279,14.0,43.74286,0.0,207.0,1531.0,320.0,1.0,156.41406,90.0,83,16,9,10,8,10,11,10,12,12
453,-0.42000002,-0.7,-1.0753695,0.0284,14.0,43.771427,0.0,255.0,1532.0,321.0,1.0,158.8936,90.0,79,16,7,10,12,10,8,10,12,12
454,-0.40500003,-0.7,-1.0646006,0.0281,14.0,42.8,0.0,262.0,1498.0,319.0,1.0,157.62286,70.0,86,16,6,10,11,10,10,10,10,12
455,-0.40500003,-0.7,-1.0925333,0.0281,14.0,45.971428,0.0,207.0,1609.0,320.0,1.0,160.91893,30.0,85,16,9,10,8,10,11,10,11,12
456,-0.425,-0.7,-1.091417,0.0285,14.0,46.0,0.0,142.0,1610.0,320.0,1.0,160.7872,10.0,78,16,7,10,13,10,9,10,11,12
457,-0.41500002,-0.7,-1.1095108,0.0283,14.0,46.857143,0.0,65.0,1640.0,320.0,1.0,162.92227,30.0,83,16,6,10,10,10,10,10,10,12
458,1.0,-0.7,-1.0667814,0.012,14.0,45.514286,0.0,20.0,1593.0,319.0,1.0,157.8802,30.0,83,16,8,10,8,10,11,10,11,12
459,1.0,-0.7,-1.0944904,0.0126,14.0,47.857143,0.0,21.0,1675.0,319.0,1.0,161.14987,70.0,76,16,7,10,11,10,8,10,10,12
460,-0.42999998,-0.7,-1.109397,0.0286,14.0,45.342857,0.0,65.0,1587.0,319.0,1.0,162.90886,90.0,80,16,6,10,11,10,9,10,9,12
461,-0.42000002,-0.7,-1.0895764,0.0284,14.0,46.37143,0.0,54.0,1623.0,319.0,1.0,160.57,50.0,85,16,8,10,8,10,12,10,14,12
462,-0.33499998,-0.8,-1.0824077,0.0267,16.0,42.025,0.0,103.0,1681.0,362.0,1.0,159.7241,30.0,85,16,9,10,10,10,7,10,10,12
463,-0.27999997,-0.8,-1.0839113,0.0256,16.0,42.425,0.0,114.0,1697.0,362.0,1.0,159.90154,30.0,80,16,8,10,10,10,8,10,9,12
464,-0.25000003,-0.8,-1.0949091,0.025,16.0,40.825,0.0,118.0,1633.0,364.0,1.0,161.19926,10.0,86,16,11,10,8,10,11,10,12,12
465,-0.26999998,-0.8,-1.1179372,0.0254,16.0,41.925,0.0,109.0,1677.0,363.0,1.0,163.9166,10.0,86,16,10,10,11,10,8,10,10,12
466,1.0,-0.8,-1.0937057,0.009,16.0,41.2,0.0,16.0,1648.0,364.0,1.0,161.05727,70.0,74,16,8,10,10,10,8,10,10,12
467,-0.265,-0.8,-1.1136186,0.0253,16.0,43.75,0.0,121.0,1750.0,364.0,1.0,163.407,70.0,82,16,11,10,8,10,11,10,13,12
468,-0.27499998,-0.8,-1.1154311,0.0255,16.0,43.925,0.0,84.0,1757.0,364.0,1.0,163.62086,50.0,85,16,9,10,10,10,8,10,11,12
469,-0.265,-0.8,-1.1074735,0.0253,16.0,39.85,0.0,82.0,1594.0,365.0,1.0,162.68187,70.0,81,16,10,10,11,10,8,10,9,12
470,1.0,-0.8,-1.1259174,0.006,16.0,40.375,0.0,8.0,1615.0,365.0,1.0,164.85826,90.0,38,16,9,10,8,10,11,10,13,12
471,1.0,-0.8,-1.1168817,0.012,16.0,42.05,0.0,22.0,1682.0,365.0,1.0,163.79204,90.0,83,16,10,10,10,10,8,10,11,12
472,1.0,-0.8,-1.0784254,0.0076,16.0,42.225,0.0,13.0,1689.0,365.0,1.0,159.2542,10.0,67,16,10,11,10,10,7,10,9,12
473,1.0,-0.8,-1.0871351,0.011,16.0,41.875,0.0,20.0,1675.0,365.0,1.0,160.28194,50.0,74,16,10,10,8,10,10,10,12,12
474,-0.255,-0.8,-1.109122,0.0251,16.0,46.3,0.0,70.0,1852.0,365.0,1.0,162.8764,70.0,83,16,10,10,10,10,10,10,10,12
475,1.0,-0.8,-1.1233593,0.0162,16.0,45.575,0.0,30.0,1823.0,365.0,1.0,164.5564,90.0,79,16,10,10,11,10,10,10,10,12
476,-0.020000037,-0.8,-1.1152378,0.0204,16.0,48.0,0.0,39.0,1920.0,365.0,1.0,163.59807,50.0,80,16,11,10,7,10,10,10,13,12
477,-0.27499998,-0.8,-1.1152836,0.0255,16.0,47.075,0.0,74.0,1883.0,365.0,1.0,163.60347,50.0,81,16,10,10,10,10,9,10,13,12
478,-0.26999998,-0.8,-1.0929147,0.0254,16.0,46.925,0.0,59.0,1877.0,365.0,1.0,160.96393,10.0,82,16,11,10,12,10,11,10,10,12
479,-0.27499998,-0.8,-1.0978967,0.0255,16.0,46.425,0.0,136.0,1857.0,365.0,1.0,161.5518,10.0,81,16,10,11,8,10,10,10,14,12
480,-0.255,-0.8,-1.0919125,0.0251,16.0,44.525,0.0,109.0,1781.0,365.0,1.0,160.84567,30.0,85,16,9,10,9,10,9,10,10,12
481,-0.255,-0.8,-1.0877718,0.0251,16.0,42.675,0.0,56.0,1707.0,365.0,1.0,160.35707,30.0,79,16,11,10,9,10,11,10,10,12
482,-0.29000005,-0.8,-1.1092707,0.0258,16.0,44.675,0.0,74.0,1787.0,365.0,1.0,162.89394,10.0,81,16,8,10,10,10,8,10,10,12
483,-0.28499997,-0.8,-1.1011447,0.0257,16.0,45.025,0.0,57.0,1801.0,365.0,1.0,161.93507,30.0,85,16,9,10,10,10,9,10,10,12
484,-0.26999998,-0.8,-1.0887418,0.0254,16.0,45.025,0.0,99.0,1801.0,365.0,1.0,160.47153,50.0,83,16,12,10,9,10,11,10,11,12
485,-0.27499998,-0.8,-1.0811876,0.0255,16.0,46.7,0.0,59.0,1868.0,365.0,1.0,159.58014,70.0,79,16,8,11,10,10,7,10,11,12
486,-0.23500004,-0.8,-1.068008,0.0247,16.0,46.6,0.0,59.0,1864.0,365.0,1.0,158.02493,90.0,87,16,8,11,10,10,10,10,11,12
487,-0.020000037,-0.8,-1.0763181,0.0204,16.0,46.3,0.0,40.0,1852.0,365.0,1.0,159.00554,90.0,85,16,13,10,10,10,12,10,12,12
488,-0.26,-0.8,-1.0837904,0.0252,16.0,46.925,0.0,52.0,1877.0,365.0,1.0,159.88727,50.0,79,16,9,10,10,10,9,10,11,12
489,-0.26,-0.8,-1.0914553,0.0252,16.0,46.3,0.0,77.0,1852.0,365.0,1.0,160.79173,50.0,82,16,9,10,10,10,11,10,10,12
490,-0.29000005,-0.8,-1.098295,0.0258,16.0,46.725,0.0,82.0,1869.0,366.0,1.0,161.5988,50.0,85,16,13,10,11,10,13,10,12,12
491,-0.26999998,-0.8,-1.0935848,0.0254,16.0,47.125,0.0,61.0,1885.0,365.0,1.0,161.043,50.0,80,16,11,10,11,10,10,10,12,12
492,-0.25000003,-0.8,-1.0917203,0.025,16.0,44.925,0.0,49.0,1797.0,365.0,1.0,160.823,10.0,76,16,11,10,11,10,10,10,11,12
493,-0.26,-0.8,-1.0737622,0.0252,16.0,46.175,0.0,103.0,1847.0,366.0,1.0,158.70393,50.0,83,16,14,11,8,10,13,10,12,12
494,-0.27999997,-0.8,-1.086625,0.0256,16.0,43.95,0.0,75.0,1758.0,365.0,1.0,160.22174,30.0,82,16,10,11,11,10,9,10,12,12
495,-0.26999998,-0.8,-1.0808706,0.0254,16.0,43.525,0.0,100.0,1741.0,366.0,1.0,159.54274,70.0,82,16,9,10,10,10,9,10,10,12
496,-0.26999998,-0.8,-1.0634587,0.0254,16.0,42.275,0.0,115.0,1691.0,365.0,1.0,157.48813,30.0,84,16,13,10,7,10,12,10,12,12
