timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
313,-0.55,-1.6,-1.473661,0.031,32.0,40.3,0.0,83.0,3224.0,697.0,1.0,205.892,30.0,77,10,<unknown>,<unknown>,22,5,22,4
314,-0.595,-1.6,-1.482344,0.0319,32.0,41.125,0.0,67.0,3290.0,697.0,1.0,206.9166,70.0,72,10,<unknown>,<unknown>,22,5,19,4
315,-0.58500004,-1.6,-1.5649949,0.0317,32.0,40.8,0.0,62.0,3264.0,698.0,1.0,216.6694,10.0,72,10,<unknown>,<unknown>,20,5,21,4
316,1.0,-1.95,-1.7312194,0.0179,39.0,52.08205,0.0,15.0,5078.0,837.0,1.0,236.28389,10.0,53,10,<unknown>,<unknown>,28,5,28,4
317,-0.08000005,-1.95,-1.6161016,0.0216,39.0,39.14872,0.0,28.0,3817.0,842.0,1.0,222.7,10.0,68,10,<unknown>,<unknown>,23,5,23,4
318,-0.435,-1.95,-1.504044,0.0287,39.0,33.56923,0.0,126.0,3273.0,844.0,1.0,209.4772,30.0,75,10,<unknown>,<unknown>,19,5,21,4
319,-0.44,-1.95,-1.4841175,0.0288,39.0,34.70769,0.0,92.0,3384.0,844.0,1.0,207.12587,90.0,81,10,<unknown>,<unknown>,21,5,21,4
320,-0.435,-1.95,-1.5034944,0.0287,39.0,35.671795,0.0,124.0,3478.0,844.0,1.0,209.41234,30.0,74,10,<unknown>,<unknown>,20,5,19,4
321,-0.445,-1.95,-1.4647226,0.0289,39.0,35.28205,0.0,142.0,3440.0,844.0,1.0,204.83727,70.0,72,10,<unknown>,<unknown>,19,5,21,5
322,-0.55,-1.5500001,-1.5357497,0.031,31.0,41.908573,0.0,70.0,3667.0,760.0,1.0,213.21846,50.0,76,10,<unknown>,<unknown>,29,5,22,4
323,-0.68500006,-1.45,-1.5372909,0.0337,29.0,50.85517,0.0,91.0,3687.0,635.0,1.0,213.40033,30.0,68,10,<unknown>,<unknown>,20,5,22,4
324,-0.275,-1.8000001,-1.6628566,0.0255,36.0,61.448277,0.0,30.0,4455.0,634.0,1.0,228.21707,30.0,60,10,<unknown>,<unknown>,31,5,26,4
325,-0.49,-1.8000001,-1.4672865,0.0298,36.0,40.422222,0.0,112.0,3638.0,782.0,1.0,205.1398,50.0,79,10,<unknown>,<unknown>,29,5,23,4
326,-0.485,-1.8000001,-1.4609407,0.0297,36.0,39.555557,0.0,107.0,3560.0,781.0,1.0,204.391,50.0,71,10,<unknown>,<unknown>,21,5,24,4
327,-0.485,-1.8000001,-1.4652632,0.0297,36.0,39.155556,0.0,77.0,3524.0,782.0,1.0,204.90106,90.0,71,10,<unknown>,<unknown>,20,5,23,4
328,-0.5,-1.8000001,-1.4697435,0.03,36.0,40.644444,0.0,122.0,3658.0,782.0,1.0,205.42973,30.0,76,10,<unknown>,<unknown>,29,5,25,4
329,-0.485,-1.8000001,-1.4884486,0.0297,36.0,39.177776,0.0,53.0,3526.0,782.0,1.0,207.63693,90.0,72,10,<unknown>,<unknown>,20,5,19,4
330,-0.68999994,-1.45,-1.5541513,0.0338,29.0,52.068966,0.0,134.0,3775.0,635.0,1.0,215.38985,70.0,69,10,<unknown>,<unknown>,21,5,25,4
331,-0.68999994,-1.45,-1.5523757,0.0338,29.0,50.468964,0.0,110.0,3659.0,634.0,1.0,215.18033,30.0,75,10,<unknown>,<unknown>,29,5,25,4
332,-0.68500006,-1.45,-1.5706395,0.0337,29.0,49.268967,0.0,118.0,3572.0,634.0,1.0,217.33546,90.0,70,10,<unknown>,<unknown>,21,5,17,4
333,-0.7000001,-1.45,-1.5834417,0.034,29.0,52.97931,0.0,128.0,3841.0,635.0,1.0,218.84613,90.0,71,10,<unknown>,<unknown>,25,5,25,4
334,-0.68999994,-1.45,-1.6002492,0.0338,29.0,52.248276,0.0,130.0,3788.0,637.0,1.0,220.8294,70.0,69,10,<unknown>,<unknown>,25,5,23,4
335,-0.68500006,-1.45,-1.5761875,0.0337,29.0,53.517242,0.0,82.0,3880.0,637.0,1.0,217.99013,90.0,69,10,<unknown>,<unknown>,23,5,24,4
336,-0.67,-1.45,-1.5785496,0.0334,29.0,52.013794,0.0,88.0,3771.0,639.0,1.0,218.26886,10.0,72,10,<unknown>,<unknown>,25,5,24,4
337,-0.69500005,-1.45,-1.5744814,0.0339,29.0,53.544827,0.0,132.0,3882.0,638.0,1.0,217.7888,30.0,69,10,<unknown>,<unknown>,25,5,23,4
338,-0.725,-1.45,-1.5894948,0.0345,29.0,53.972412,0.0,124.0,3913.0,637.0,1.0,219.5604,30.0,68,10,<unknown>,<unknown>,23,5,24,4
339,-0.7000001,-1.45,-1.5518183,0.034,29.0,51.73793,0.0,113.0,3751.0,638.0,1.0,215.11455,70.0,72,10,<unknown>,<unknown>,24,5,24,4
340,-0.15000002,-1.7,-1.7023131,0.023,34.0,58.22353,0.0,25.0,4949.0,738.0,1.0,232.87294,10.0,58,10,<unknown>,<unknown>,30,5,28,4
341,-0.52000004,-1.7,-1.454773,0.0304,34.0,40.35294,0.0,59.0,3430.0,743.0,1.0,203.66321,30.0,74,10,<unknown>,<unknown>,21,5,21,4
342,-0.52500004,-1.7,-1.4093746,0.0305,34.0,41.741177,0.0,95.0,3548.0,743.0,1.0,198.3062,70.0,75,10,<unknown>,<unknown>,22,5,23,4
343,-0.56,-1.7,-1.4614215,0.0312,34.0,41.717648,0.0,133.0,3546.0,744.0,1.0,204.44774,10.0,73,10,<unknown>,<unknown>,23,5,23,4
344,-0.545,-1.7,-1.4499695,0.0309,34.0,40.717648,0.0,124.0,3461.0,744.0,1.0,203.0964,90.0,73,10,<unknown>,<unknown>,20,5,20,4
345,-0.535,-1.7,-1.4430499,0.0307,34.0,40.82353,0.0,108.0,3470.0,743.0,1.0,202.27989,70.0,77,10,<unknown>,<unknown>,21,5,22,4
346,-0.20000003,-1.5,-1.6105266,0.024,30.0,53.493332,0.0,28.0,4012.0,659.0,1.0,222.04213,30.0,64,10,<unknown>,<unknown>,26,5,26,4
347,-0.535,-1.75,-1.5530821,0.0307,35.0,39.38286,0.0,106.0,3446.0,764.0,1.0,215.26369,30.0,76,10,<unknown>,<unknown>,21,5,21,4
348,-0.51000005,-1.75,-1.4782956,0.0302,35.0,38.537144,0.0,61.0,3372.0,764.0,1.0,206.43887,30.0,77,10,<unknown>,<unknown>,22,5,23,4
349,-0.53000003,-1.75,-1.4675672,0.0306,35.0,40.502857,0.0,110.0,3544.0,764.0,1.0,205.17293,50.0,71,10,<unknown>,<unknown>,22,5,23,4
350,-0.51500005,-1.75,-1.5052446,0.0303,35.0,39.748573,0.0,135.0,3478.0,766.0,1.0,209.61887,90.0,73,10,<unknown>,<unknown>,22,5,21,4
351,-0.51000005,-1.75,-1.4887564,0.0302,35.0,39.485714,0.0,188.0,3455.0,764.0,1.0,207.67326,50.0,78,10,<unknown>,<unknown>,20,5,22,4
352,-0.65000004,-1.45,-1.4440757,0.033,29.0,46.57931,0.0,107.0,3377.0,636.0,1.0,202.40094,70.0,68,10,<unknown>,<unknown>,30,5,21,4
353,-0.7200001,-1.45,-1.530987,0.0344,29.0,48.951725,0.0,80.0,3549.0,636.0,1.0,212.65646,90.0,70,10,<unknown>,<unknown>,25,5,19,4
354,-0.18000007,-1.7,-1.657829,0.0236,34.0,52.055172,0.0,27.0,3774.0,636.0,1.0,227.62383,70.0,68,10,<unknown>,<unknown>,27,5,25,4
355,-0.53000003,-1.7,-1.4540592,0.0306,34.0,39.14118,0.0,90.0,3327.0,741.0,1.0,203.579,90.0,78,10,<unknown>,<unknown>,22,5,22,4
356,-0.535,-1.7,-1.4951017,0.0307,34.0,38.08235,0.0,54.0,3237.0,742.0,1.0,208.422,30.0,76,10,<unknown>,<unknown>,15,5,20,4
357,1.0,-1.95,-1.7872136,0.0181,39.0,49.91765,0.0,16.0,4243.0,741.0,1.0,242.8912,10.0,60,10,<unknown>,<unknown>,27,5,29,4
358,1.0,-1.95,-1.8542316,0.0166,39.0,49.764103,0.0,13.0,4852.0,842.0,1.0,250.79933,10.0,33,10,<unknown>,<unknown>,32,5,30,4
359,1.0,-1.95,-1.8563101,0.0159,39.0,53.23077,0.0,11.0,5190.0,846.0,1.0,251.0446,90.0,23,10,<unknown>,<unknown>,32,5,33,4
360,1.0,-1.95,-1.7251627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,58,10,<unknown>,<unknown>,28,5,30,4
361,-14.745,-0.2,-0.39032724,0.3149,4.0,191.3,0.0,37.0,1913.0,87.0,1.0,78.05862,30.0,1,10,<unknown>,<unknown>,9,4,10,3
362,1.0,-0.75,-1.4105163,0.0164,15.0,87.09333,0.0,4.0,3266.0,309.0,1.0,198.44092,10.0,1,10,<unknown>,<unknown>,19,4,21,3
363,-0.8500001,-2.3,-1.219205,0.037,46.0,26.84348,0.0,39.0,3087.0,951.0,1.0,175.8662,30.0,77,10,<unknown>,<unknown>,24,5,17,5
364,-0.37000003,-2.3,-1.4684,0.0274,46.0,17.486956,0.0,128.0,2011.0,966.0,1.0,205.2712,90.0,88,10,<unknown>,<unknown>,10,5,14,5
365,-0.37000003,-2.3,-1.4036198,0.0274,46.0,19.834784,0.0,61.0,2281.0,968.0,1.0,197.62714,50.0,87,10,<unknown>,<unknown>,12,5,16,5
366,1.0,-2.8,-1.8183452,0.0171,56.0,34.67826,0.0,16.0,3988.0,967.0,1.0,246.56473,90.0,64,10,<unknown>,<unknown>,21,5,15,5
367,1.0,-2.8,-1.8737644,0.0154,56.0,40.50714,0.0,12.0,5671.0,1167.0,1.0,253.1042,10.0,37,10,<unknown>,<unknown>,26,6,36,5
368,1.0,-2.8,-1.7953023,0.0175,56.0,43.535713,0.0,21.0,6095.0,1168.0,1.0,243.84567,10.0,47,10,<unknown>,<unknown>,39,6,44,5
369,1.0,-2.8,-1.7497457,0.0179,56.0,44.07143,0.0,22.0,6170.0,1177.0,1.0,238.47,30.0,43,10,<unknown>,<unknown>,48,6,39,5
370,-0.29000008,-2.8,-1.4116311,0.0258,56.0,33.65,0.0,118.0,4711.0,1177.0,1.0,198.57246,10.0,73,10,<unknown>,<unknown>,30,6,31,5
371,-0.30000004,-2.8,-1.3141547,0.026,56.0,32.885715,0.0,59.0,4604.0,1177.0,1.0,187.07027,90.0,70,10,<unknown>,<unknown>,26,6,34,5
372,-0.30000004,-2.5,-1.4175147,0.026,50.0,31.2,0.0,56.0,4368.0,1177.0,1.0,199.26674,50.0,67,10,<unknown>,<unknown>,35,6,24,5
373,-0.34,-2.5,-1.5035559,0.0268,50.0,33.344,0.0,104.0,4168.0,1051.0,1.0,209.4196,10.0,75,10,<unknown>,<unknown>,30,6,27,5
374,1.0,-2.5,-1.8801349,0.0167,50.0,44.92,0.0,16.0,5615.0,1051.0,1.0,253.85593,30.0,32,10,<unknown>,<unknown>,42,6,38,5
375,1.0,-2.2,-1.8458616,0.0155,44.0,43.272728,0.0,11.0,4760.0,926.0,1.0,249.81166,90.0,22,10,<unknown>,<unknown>,37,5,31,5
376,-0.335,-2.75,-1.3002511,0.0267,55.0,20.894545,0.0,75.0,2873.0,1151.0,1.0,185.42963,90.0,85,10,<unknown>,<unknown>,23,6,15,5
377,-0.32000002,-2.75,-1.3301446,0.0264,55.0,19.963636,0.0,118.0,2745.0,1158.0,1.0,188.95706,90.0,85,10,<unknown>,<unknown>,15,6,22,5
378,-0.31500003,-2.75,-1.3275406,0.0263,55.0,18.836363,0.0,116.0,2590.0,1156.0,1.0,188.6498,90.0,79,10,<unknown>,<unknown>,16,6,18,5
379,1.0,-2.75,-1.609235,0.0177,55.0,23.934546,0.0,20.0,3291.0,1156.0,1.0,221.88974,70.0,72,10,<unknown>,<unknown>,28,6,19,5
380,-0.32000002,-2.75,-1.2556164,0.0264,55.0,17.09091,0.0,110.0,2350.0,1156.0,1.0,180.16273,10.0,86,10,<unknown>,<unknown>,14,6,18,5
381,-0.41500005,-2.05,-1.2456152,0.0283,41.0,17.985455,0.0,123.0,2473.0,1157.0,1.0,178.9826,30.0,79,10,<unknown>,<unknown>,16,6,16,5
382,-0.07000007,-2.05,-1.4454592,0.0214,41.0,28.039024,0.0,26.0,2874.0,862.0,1.0,202.5642,10.0,78,10,<unknown>,<unknown>,29,6,12,4
383,-0.52000004,-2.05,-1.3203294,0.0304,41.0,22.712194,0.0,115.0,2328.0,862.0,1.0,187.79887,70.0,85,10,<unknown>,<unknown>,15,6,13,4
384,1.0,-2.05,-1.636327,0.0175,41.0,33.209755,0.0,15.0,3404.0,862.0,1.0,225.0866,50.0,55,10,<unknown>,<unknown>,25,6,15,4
385,-0.495,-2.05,-1.3189096,0.0299,41.0,26.760975,0.0,60.0,2743.0,862.0,1.0,187.63133,10.0,87,10,<unknown>,<unknown>,18,6,9,4
386,1.0,-2.3500001,-1.7051824,0.0168,47.0,44.38049,0.0,13.0,4549.0,863.0,1.0,233.21153,90.0,53,10,<unknown>,<unknown>,34,6,15,4
387,1.0,-2.3500001,-1.8212231,0.0135,47.0,36.085106,0.0,5.0,4240.0,982.0,1.0,246.90433,10.0,3,10,<unknown>,<unknown>,31,6,23,4
388,1.0,-2.3500001,-1.8131542,0.0136,47.0,35.45532,0.0,5.0,4166.0,982.0,1.0,245.9522,30.0,3,10,<unknown>,<unknown>,30,6,23,4
389,1.0,-2.3500001,-1.6813673,0.0131,47.0,29.719149,0.0,4.0,3492.0,985.0,1.0,230.40134,30.0,2,10,<unknown>,<unknown>,26,6,18,4
390,1.0,-2.3500001,-1.5103283,0.0125,47.0,24.161701,0.0,3.0,2839.0,985.0,1.0,210.21873,10.0,1,10,<unknown>,<unknown>,21,6,15,4
391,1.0,-3.3500001,-1.4394972,0.0181,67.0,18.554838,0.0,19.0,2876.0,1285.0,1.0,201.86067,30.0,76,10,<unknown>,<unknown>,17,6,16,5
392,1.0,-3.3500001,-1.2363282,0.0121,67.0,12.258064,0.0,2.0,1900.0,1287.0,1.0,177.88673,10.0,1,10,<unknown>,<unknown>,13,6,12,5
393,1.0,-3.3500001,-1.833866,0.0135,67.0,27.03871,0.0,5.0,4191.0,1288.0,1.0,248.3962,30.0,4,10,<unknown>,<unknown>,27,6,26,5
394,1.0,-3.3500001,-1.5208762,0.0125,67.0,18.567741,0.0,3.0,2878.0,1287.0,1.0,211.4634,30.0,1,10,<unknown>,<unknown>,18,6,18,5
395,1.0,-3.3500001,-1.700583,0.013,67.0,23.825806,0.0,4.0,3693.0,1291.0,1.0,232.6688,10.0,2,10,<unknown>,<unknown>,23,6,23,5
396,1.0,-2.55,-1.8607017,0.015,51.0,22.941935,0.0,10.0,3556.0,1291.0,1.0,251.5628,50.0,37,10,<unknown>,<unknown>,25,6,17,5
397,1.0,-2.55,-1.9728497,0.0142,51.0,43.733334,0.0,7.0,5576.0,1067.0,1.0,264.79626,30.0,4,10,<unknown>,<unknown>,38,6,33,5
398,1.0,-2.55,-1.2317153,0.0122,51.0,15.262745,0.0,2.0,1946.0,1068.0,1.0,177.3424,90.0,1,10,<unknown>,<unknown>,13,6,11,5
399,1.0,-3.55,-1.4373282,0.018,71.0,13.16129,0.0,20.0,2040.0,1290.0,1.0,201.60474,30.0,83,10,<unknown>,<unknown>,11,6,13,5
400,-0.26000002,-3.55,-1.3307226,0.0252,71.0,8.554839,0.0,64.0,1326.0,1303.0,1.0,189.02527,70.0,92,10,<unknown>,<unknown>,9,6,6,5
401,1.0,-3.55,-1.6407317,0.0166,71.0,16.832258,0.0,18.0,2609.0,1303.0,1.0,225.60634,30.0,80,10,<unknown>,<unknown>,10,6,12,5
402,-0.26000002,-3.55,-1.4036012,0.0252,71.0,16.225807,0.0,99.0,2515.0,1303.0,1.0,197.62494,50.0,93,10,<unknown>,<unknown>,6,6,9,5
403,-0.26000002,-3.55,-1.4123858,0.0252,71.0,21.993547,0.0,127.0,3409.0,1303.0,1.0,198.66153,50.0,80,10,<unknown>,<unknown>,8,6,7,5
404,-0.26000002,-3.55,-1.4875548,0.0252,71.0,28.03871,0.0,139.0,4346.0,1303.0,1.0,207.53146,10.0,74,10,<unknown>,<unknown>,12,6,23,5
405,-0.26000002,-3.55,-1.3703005,0.0252,71.0,30.987097,0.0,130.0,4803.0,1303.0,1.0,193.69547,70.0,70,10,<unknown>,<unknown>,18,6,33,5
406,-0.26500002,-2.5,-1.4452639,0.0253,50.0,31.496775,0.0,133.0,4882.0,1304.0,1.0,202.54114,90.0,61,10,<unknown>,<unknown>,30,6,33,5
407,-0.32000002,-2.15,-1.4918259,0.0264,43.0,38.144,0.0,123.0,4768.0,1051.0,1.0,208.03546,70.0,70,10,<unknown>,<unknown>,32,6,32,5
408,-0.38500002,-2.15,-1.5051328,0.0277,43.0,45.739536,0.0,127.0,4917.0,906.0,1.0,209.60567,70.0,73,10,<unknown>,<unknown>,30,5,39,5
409,-0.39499998,-2.15,-1.6214893,0.0279,43.0,45.87907,0.0,132.0,4932.0,905.0,1.0,223.33574,70.0,62,10,<unknown>,<unknown>,31,5,29,5
410,-0.38500002,-2.15,-1.5884479,0.0277,43.0,46.02791,0.0,130.0,4948.0,904.0,1.0,219.43686,10.0,68,10,<unknown>,<unknown>,31,5,29,5
411,-0.39499998,-2.15,-1.6379203,0.0279,43.0,43.023254,0.0,146.0,4625.0,905.0,1.0,225.2746,90.0,75,10,<unknown>,<unknown>,28,5,38,5
412,-0.40000007,-2.15,-1.5934994,0.028,43.0,43.144188,0.0,141.0,4638.0,904.0,1.0,220.03293,50.0,66,10,<unknown>,<unknown>,30,5,30,5
413,-0.39499998,-2.15,-1.6228582,0.0279,43.0,40.213955,0.0,131.0,4323.0,904.0,1.0,223.49727,70.0,70,10,<unknown>,<unknown>,29,5,24,5
414,-0.38000003,-2.15,-1.5726881,0.0276,43.0,38.818604,0.0,131.0,4173.0,905.0,1.0,217.5772,10.0,74,10,<unknown>,<unknown>,26,5,33,5
415,-0.39499998,-1.85,-1.5338576,0.0279,37.0,36.67907,0.0,132.0,3943.0,905.0,1.0,212.9952,10.0,67,10,<unknown>,<unknown>,28,5,29,5
416,-0.485,-1.85,-1.5300449,0.0297,37.0,41.98919,0.0,147.0,3884.0,778.0,1.0,212.5453,10.0,67,10,<unknown>,<unknown>,31,5,23,4
417,-0.47500005,-1.85,-1.4539785,0.0295,37.0,43.04865,0.0,166.0,3982.0,780.0,1.0,203.56947,10.0,73,10,<unknown>,<unknown>,29,5,32,4
418,-0.46000007,-1.85,-1.4318905,0.0292,37.0,42.11892,0.0,141.0,3896.0,781.0,1.0,200.96307,70.0,63,10,<unknown>,<unknown>,26,5,29,4
419,-0.47500005,-1.85,-1.3888046,0.0295,37.0,38.713512,0.0,159.0,3581.0,780.0,1.0,195.87894,10.0,66,10,<unknown>,<unknown>,27,5,22,4
420,-0.46500006,-1.85,-1.3105848,0.0293,37.0,37.07027,0.0,160.0,3429.0,779.0,1.0,186.649,30.0,73,10,<unknown>,<unknown>,27,5,28,4
421,-0.46000007,-1.85,-1.3047864,0.0292,37.0,31.621622,0.0,164.0,2925.0,782.0,1.0,185.9648,70.0,66,10,<unknown>,<unknown>,22,5,29,4
422,-0.46000007,-1.85,-1.2639068,0.0292,37.0,47.027027,0.0,138.0,4350.0,781.0,1.0,181.141,50.0,71,10,<unknown>,<unknown>,30,5,28,4
423,-0.46000007,-1.85,-1.311092,0.0292,37.0,45.827026,0.0,150.0,4239.0,782.0,1.0,186.70886,90.0,69,10,<unknown>,<unknown>,23,5,27,4
424,-0.46500006,-1.85,-1.284479,0.0293,37.0,44.075676,0.0,138.0,4077.0,780.0,1.0,183.56853,50.0,68,10,<unknown>,<unknown>,32,5,23,4
425,-0.46500006,-1.85,-1.3224384,0.0293,37.0,43.61081,0.0,145.0,4034.0,783.0,1.0,188.04773,50.0,71,10,<unknown>,<unknown>,31,5,32,4
426,-0.46500006,-1.85,-1.3049316,0.0293,37.0,44.605404,0.0,131.0,4126.0,781.0,1.0,185.98193,70.0,68,10,<unknown>,<unknown>,23,5,24,4
427,-0.46500006,-1.85,-1.329857,0.0293,37.0,40.508106,0.0,128.0,3747.0,782.0,1.0,188.92313,70.0,68,10,<unknown>,<unknown>,29,5,22,4
428,-0.485,-1.85,-1.3165045,0.0297,37.0,43.05946,0.0,149.0,3983.0,786.0,1.0,187.34753,10.0,72,10,<unknown>,<unknown>,32,5,33,4
429,-0.47500005,-1.85,-1.3316865,0.0295,37.0,38.92973,0.0,128.0,3601.0,785.0,1.0,189.139,50.0,70,10,<unknown>,<unknown>,23,5,25,4
430,-0.46000007,-1.85,-1.3330678,0.0292,37.0,36.756756,0.0,130.0,3400.0,782.0,1.0,189.302,70.0,71,10,<unknown>,<unknown>,28,5,21,4
431,-0.47500005,-1.85,-1.3594717,0.0295,37.0,35.956757,0.0,126.0,3326.0,783.0,1.0,192.41766,50.0,74,10,<unknown>,<unknown>,34,5,28,4
432,-0.47500005,-1.85,-1.3153739,0.0295,37.0,33.470272,0.0,123.0,3096.0,783.0,1.0,187.21413,70.0,75,10,<unknown>,<unknown>,23,5,23,4
433,-0.46500006,-1.85,-1.3510011,0.0293,37.0,27.275675,0.0,123.0,2523.0,785.0,1.0,191.41814,90.0,74,10,<unknown>,<unknown>,23,5,18,4
434,-0.48000002,-1.85,-1.321478,0.0296,37.0,26.486486,0.0,125.0,2450.0,788.0,1.0,187.9344,90.0,79,10,<unknown>,<unknown>,31,5,19,4
435,-0.47000006,-1.85,-1.3558807,0.0294,37.0,25.697298,0.0,133.0,2377.0,788.0,1.0,191.99393,90.0,78,10,<unknown>,<unknown>,21,5,15,4
436,-0.47000006,-1.85,-1.3310436,0.0294,37.0,23.135136,0.0,135.0,2140.0,788.0,1.0,189.06314,50.0,78,10,<unknown>,<unknown>,19,5,10,4
437,-0.47500005,-1.85,-1.4035678,0.0295,37.0,23.535135,0.0,136.0,2177.0,786.0,1.0,197.621,30.0,83,10,<unknown>,<unknown>,14,5,11,4
438,-0.52000004,-1.65,-1.3409972,0.0304,33.0,26.133333,0.0,131.0,2156.0,703.0,1.0,190.23767,50.0,82,10,<unknown>,<unknown>,10,5,13,4
439,-0.55,-1.65,-1.3210654,0.031,33.0,24.933332,0.0,140.0,2057.0,703.0,1.0,187.88573,90.0,81,10,<unknown>,<unknown>,12,5,6,4
440,-0.56500006,-1.65,-1.3517193,0.0313,33.0,26.072727,0.0,123.0,2151.0,705.0,1.0,191.50287,70.0,86,10,<unknown>,<unknown>,12,5,13,4
441,-0.54,-1.65,-1.3684464,0.0308,33.0,25.915152,0.0,83.0,2138.0,705.0,1.0,193.47667,50.0,85,10,<unknown>,<unknown>,12,5,10,4
442,-0.545,-1.65,-1.3661543,0.0309,33.0,29.442425,0.0,59.0,2429.0,709.0,1.0,193.2062,90.0,84,10,<unknown>,<unknown>,14,5,6,4
443,-0.55,-1.65,-1.3497537,0.031,33.0,32.303032,0.0,135.0,2665.0,707.0,1.0,191.27094,10.0,85,10,<unknown>,<unknown>,14,5,10,4
444,-0.55,-1.65,-1.3738943,0.031,33.0,36.82424,0.0,128.0,3038.0,709.0,1.0,194.11954,70.0,83,10,<unknown>,<unknown>,15,5,15,4
445,-0.545,-1.65,-1.3619208,0.0309,33.0,36.848484,0.0,128.0,3040.0,713.0,1.0,192.70667,50.0,83,10,<unknown>,<unknown>,18,5,11,4
446,-0.545,-1.65,-1.3609107,0.0309,33.0,41.515152,0.0,140.0,3425.0,712.0,1.0,192.58746,10.0,80,10,<unknown>,<unknown>,19,5,18,4
447,-0.555,-1.65,-1.3748684,0.0311,33.0,46.072727,0.0,125.0,3801.0,714.0,1.0,194.23447,10.0,76,10,<unknown>,<unknown>,20,5,24,4
448,-0.545,-1.65,-1.3795972,0.0309,33.0,48.545456,0.0,133.0,4005.0,713.0,1.0,194.79247,30.0,79,10,<unknown>,<unknown>,23,5,22,4
449,-0.555,-1.65,-1.3824112,0.0311,33.0,48.581818,0.0,128.0,4008.0,714.0,1.0,195.12453,90.0,76,10,<unknown>,<unknown>,23,5,31,4
450,-0.55,-1.65,-1.4116119,0.031,33.0,50.618183,0.0,138.0,4176.0,715.0,1.0,198.5702,30.0,73,10,<unknown>,<unknown>,23,5,32,4
451,-0.55,-1.65,-1.4043396,0.031,33.0,52.618183,0.0,155.0,4341.0,716.0,1.0,197.71207,90.0,74,10,<unknown>,<unknown>,27,5,23,4
452,-0.55,-1.65,-1.423482,0.031,33.0,50.460606,0.0,207.0,4163.0,716.0,1.0,199.97087,90.0,73,10,<unknown>,<unknown>,27,5,27,4
453,-0.56,-1.65,-1.4489293,0.0312,33.0,50.812122,0.0,255.0,4192.0,718.0,1.0,202.97366,90.0,69,10,<unknown>,<unknown>,26,5,33,4
454,-0.555,-1.65,-1.4994605,0.0311,33.0,51.381817,0.0,262.0,4239.0,716.0,1.0,208.93634,70.0,69,10,<unknown>,<unknown>,26,5,23,4
455,-0.56500006,-1.65,-1.5071417,0.0313,33.0,50.460606,0.0,207.0,4163.0,719.0,1.0,209.84273,30.0,72,10,<unknown>,<unknown>,27,5,26,4
456,-0.555,-1.65,-1.5934153,0.0311,33.0,51.830303,0.0,142.0,4276.0,719.0,1.0,220.023,10.0,70,10,<unknown>,<unknown>,26,5,33,4
457,-0.56500006,-1.65,-1.572552,0.0313,33.0,45.042423,0.0,65.0,3716.0,716.0,1.0,217.56113,30.0,83,10,<unknown>,<unknown>,26,5,20,4
458,1.0,-1.9,-1.8780217,0.0198,38.0,52.747368,0.0,20.0,5011.0,818.0,1.0,253.60657,30.0,57,10,<unknown>,<unknown>,31,5,25,4
459,1.0,-1.9,-1.8788016,0.0193,38.0,53.642105,0.0,21.0,5096.0,822.0,1.0,253.6986,70.0,53,10,<unknown>,<unknown>,31,5,29,4
460,-0.45500007,-1.9,-1.5693989,0.0291,38.0,43.452633,0.0,65.0,4128.0,821.0,1.0,217.18907,90.0,73,10,<unknown>,<unknown>,31,5,25,4
461,-0.45500007,-1.9,-1.5456259,0.0291,38.0,43.37895,0.0,54.0,4121.0,821.0,1.0,214.38387,50.0,72,10,<unknown>,<unknown>,28,5,26,4
462,-0.445,-1.9,-1.4671232,0.0289,38.0,42.4,0.0,103.0,4028.0,822.0,1.0,205.12053,30.0,72,10,<unknown>,<unknown>,21,5,26,4
463,-0.44,-1.9,-1.4942175,0.0288,38.0,41.294735,0.0,114.0,3923.0,824.0,1.0,208.31767,30.0,74,10,<unknown>,<unknown>,27,5,25,4
464,-0.445,-1.65,-1.4565983,0.0289,33.0,42.063156,0.0,118.0,3996.0,825.0,1.0,203.8786,10.0,72,10,<unknown>,<unknown>,31,5,31,4
465,-0.55,-1.65,-1.405312,0.031,33.0,50.19394,0.0,109.0,4141.0,719.0,1.0,197.82681,10.0,70,10,<unknown>,<unknown>,22,5,23,4
466,1.0,-2.15,-1.7391971,0.0183,43.0,64.666664,0.0,16.0,5335.0,720.0,1.0,237.22527,70.0,41,10,<unknown>,<unknown>,38,5,37,4
467,-0.39,-2.15,-1.3035355,0.0278,43.0,35.91628,0.0,121.0,3861.0,929.0,1.0,185.81718,70.0,74,10,<unknown>,<unknown>,30,5,30,5
468,-0.39,-2.15,-1.3340683,0.0278,43.0,33.544186,0.0,84.0,3606.0,931.0,1.0,189.42006,50.0,75,10,<unknown>,<unknown>,22,5,23,5
469,-0.38500002,-2.15,-1.2996994,0.0277,43.0,33.739536,0.0,82.0,3627.0,929.0,1.0,185.36453,70.0,77,10,<unknown>,<unknown>,20,5,20,5
